customer_id,age,gender,item_purchased,category,purchase_amount,location,size,color,season,review_rating,subscription_status,shipping_type,discount_applied,previous_purchases,payment_method,frequency_of_purchases,customer_value,is_repeat,has_discount,age_group
661,50,Male,Coat,Outerwear,79.0,Montana,M,Olive,Fall,5.0,Yes,2-Day Shipping,Yes,39.0,Credit Card,Quarterly,3081.0,1,1,Mid
2561,58,Male,Boots,Footwear,62.0,California,M,Violet,Spring,2.7,No,Next Day Air,No,17.0,Debit Card,Bi-Weekly,1054.0,1,0,Mid
1929,25,Male,Sunglasses,Accessories,92.0,Mississippi,S,Lavender,Summer,3.7,No,Standard,No,10.0,PayPal,Weekly,920.0,1,0,Young
1340,36,Male,Belt,Accessories,56.0,Indiana,L,Olive,Winter,5.0,No,Next Day Air,Yes,5.0,Bank Transfer,Every 3 Months,280.0,1,1,Adult
972,47,Male,Sunglasses,Accessories,67.0,Indiana,M,Cyan,Summer,4.3,Yes,Next Day Air,Yes,15.0,Credit Card,Weekly,1005.0,1,1,Mid
3510,50,Female,T-shirt,Clothing,22.0,Ohio,L,Brown,Winter,4.3,No,Next Day Air,No,43.0,Venmo,Bi-Weekly,946.0,1,0,Mid
3324,54,Female,Handbag,Accessories,78.0,North Dakota,M,Yellow,Winter,3.8,No,Free Shipping,No,4.0,Credit Card,Monthly,312.0,1,0,Mid
3397,29,Female,Pants,Clothing,37.0,Tennessee,XL,Black,Winter,5.0,No,Next Day Air,No,5.0,PayPal,Quarterly,185.0,1,0,Adult
1904,59,Male,Pants,Clothing,63.0,North Carolina,M,Gold,Summer,3.3,No,Standard,No,37.0,Bank Transfer,Weekly,2331.0,1,0,Mid
1583,28,Male,Belt,Accessories,41.0,Hawaii,L,Red,Spring,2.5,No,Next Day Air,Yes,39.0,Cash,Monthly,1599.0,1,1,Adult
1717,69,Male,Blouse,Clothing,47.0,Connecticut,M,Cyan,Winter,4.7,No,Standard,No,30.0,Cash,Every 3 Months,1410.0,1,0,Senior
339,69,Male,Hoodie,Clothing,79.0,Massachusetts,M,Silver,Winter,3.5,Yes,Express,Yes,16.0,Cash,Weekly,1264.0,1,1,Senior
604,31,Male,Handbag,Accessories,46.0,Massachusetts,L,Green,Winter,3.4,Yes,2-Day Shipping,Yes,26.0,PayPal,Every 3 Months,1196.0,1,1,Adult
556,63,Male,Gloves,Accessories,57.0,Maine,M,White,Fall,4.8,Yes,Express,Yes,37.0,Venmo,Annually,2109.0,1,1,Senior
1555,64,Male,Shorts,Clothing,48.0,Utah,S,Lavender,Winter,2.7,No,Standard,Yes,18.0,Cash,Bi-Weekly,864.0,1,1,Senior
2542,33,Male,Scarf,Accessories,58.0,Washington,M,Silver,Spring,2.7,No,Next Day Air,No,13.0,Venmo,Every 3 Months,754.0,1,0,Adult
1206,52,Male,Handbag,Accessories,99.0,California,M,Olive,Spring,3.5,No,Standard,Yes,38.0,Bank Transfer,Fortnightly,3762.0,1,1,Mid
3472,43,Female,Sandals,Footwear,66.0,North Carolina,S,Blue,Spring,3.1,No,Store Pickup,No,31.0,Cash,Bi-Weekly,2046.0,1,0,Mid
2459,66,Male,T-shirt,Clothing,85.0,Texas,L,Turquoise,Fall,4.6,No,Free Shipping,No,17.0,Bank Transfer,Weekly,1445.0,1,0,Senior
1117,67,Male,Backpack,Accessories,96.0,Hawaii,M,Charcoal,Winter,4.2,No,Express,Yes,39.0,PayPal,Fortnightly,3744.0,1,1,Senior
3300,45,Female,Shorts,Clothing,32.0,South Dakota,L,Teal,Spring,4.0,No,2-Day Shipping,No,18.0,Venmo,Monthly,576.0,1,0,Mid
1830,30,Male,Hat,Accessories,96.0,Oregon,M,White,Spring,4.9,No,2-Day Shipping,No,50.0,Credit Card,Quarterly,4800.0,1,0,Adult
759,66,Male,Shoes,Footwear,71.0,Massachusetts,L,Peach,Summer,4.6,Yes,2-Day Shipping,Yes,39.0,Bank Transfer,Every 3 Months,2769.0,1,1,Senior
1963,40,Male,Hat,Accessories,45.0,Iowa,M,Silver,Fall,4.4,No,Standard,No,20.0,PayPal,Fortnightly,900.0,1,0,Adult
376,59,Male,Sunglasses,Accessories,32.0,Oklahoma,M,Olive,Summer,4.4,Yes,Standard,Yes,6.0,Debit Card,Quarterly,192.0,1,1,Mid
1770,32,Male,Socks,Clothing,75.0,Alaska,L,Brown,Winter,4.3,No,Free Shipping,No,45.0,Cash,Monthly,3375.0,1,0,Adult
2268,32,Male,Gloves,Accessories,49.0,Kentucky,S,Blue,Spring,3.8,No,Express,No,37.0,Venmo,Weekly,1813.0,1,0,Adult
1090,40,Male,Backpack,Accessories,61.0,Arizona,M,Silver,Spring,3.8,No,Next Day Air,Yes,33.0,PayPal,Bi-Weekly,2013.0,1,1,Adult
265,36,Male,Pants,Clothing,78.0,Colorado,S,Charcoal,Fall,3.9,Yes,Store Pickup,Yes,15.0,Cash,Annually,1170.0,1,1,Adult
3718,45,Female,T-shirt,Clothing,85.0,Maryland,XL,White,Summer,4.2,No,Express,No,47.0,Bank Transfer,Every 3 Months,3995.0,1,0,Mid
2170,31,Male,Coat,Outerwear,42.0,Florida,M,Brown,Fall,2.9,No,Next Day Air,No,32.0,Bank Transfer,Bi-Weekly,1344.0,1,0,Adult
3406,28,Female,Blouse,Clothing,87.0,Washington,M,White,Summer,4.2,No,Store Pickup,No,47.0,Bank Transfer,Bi-Weekly,4089.0,1,0,Adult
3659,28,Female,T-shirt,Clothing,72.0,Mississippi,M,Magenta,Fall,4.6,No,Standard,No,18.0,PayPal,Fortnightly,1296.0,1,0,Adult
3460,68,Female,Hoodie,Clothing,37.0,Ohio,L,Green,Fall,3.8,No,Express,No,21.0,PayPal,Annually,777.0,1,0,Senior
2215,50,Male,Belt,Accessories,100.0,Idaho,L,Gold,Fall,4.1,No,Standard,No,20.0,Debit Card,Weekly,2000.0,1,0,Mid
408,45,Male,Hoodie,Clothing,76.0,North Carolina,XL,Teal,Spring,3.1,Yes,Next Day Air,Yes,5.0,Credit Card,Bi-Weekly,380.0,1,1,Mid
2076,46,Male,Sweater,Clothing,28.0,South Carolina,S,Turquoise,Fall,4.7,No,Express,No,49.0,Debit Card,Monthly,1372.0,1,0,Mid
469,34,Male,Backpack,Accessories,38.0,Georgia,S,Peach,Fall,5.0,Yes,Free Shipping,Yes,16.0,Cash,Quarterly,608.0,1,1,Adult
2034,57,Male,Jeans,Clothing,55.0,Illinois,L,Olive,Summer,3.6,No,Express,No,33.0,Venmo,Annually,1815.0,1,0,Mid
2172,39,Male,Shorts,Clothing,98.0,Missouri,M,Yellow,Summer,4.6,No,Store Pickup,No,9.0,Cash,Fortnightly,882.0,1,0,Adult
1668,51,Male,Handbag,Accessories,40.0,Oklahoma,L,Brown,Winter,3.4,No,2-Day Shipping,Yes,24.0,Bank Transfer,Every 3 Months,960.0,1,1,Mid
673,59,Male,Socks,Clothing,53.0,Washington,M,Peach,Winter,3.3,Yes,2-Day Shipping,Yes,29.0,Cash,Quarterly,1537.0,1,1,Mid
2144,53,Male,Sandals,Footwear,66.0,Arkansas,L,Red,Fall,3.8,No,Next Day Air,No,48.0,Venmo,Bi-Weekly,3168.0,1,0,Mid
2322,50,Male,Sandals,Footwear,31.0,Colorado,M,Beige,Winter,3.0,No,Next Day Air,No,27.0,Debit Card,Fortnightly,837.0,1,0,Mid
2121,53,Male,Scarf,Accessories,98.0,Missouri,S,Red,Fall,3.1,No,Next Day Air,No,38.0,PayPal,Quarterly,3724.0,1,0,Mid
3160,62,Female,Hat,Accessories,89.0,Louisiana,L,Pink,Winter,2.9,No,Store Pickup,No,4.0,Bank Transfer,Quarterly,356.0,1,0,Senior
3350,35,Female,Jewelry,Accessories,79.0,Georgia,M,Red,Fall,2.8,No,Store Pickup,No,29.0,PayPal,Quarterly,2291.0,1,0,Adult
2738,57,Female,Jewelry,Accessories,76.0,North Carolina,S,Indigo,Spring,4.4,No,Free Shipping,No,35.0,Cash,Every 3 Months,2660.0,1,0,Mid
1755,66,Male,Dress,Clothing,93.0,Massachusetts,S,Beige,Fall,3.8,No,2-Day Shipping,No,18.0,Credit Card,Fortnightly,1674.0,1,0,Senior
271,33,Male,Jeans,Clothing,52.0,North Dakota,XL,Orange,Fall,4.6,Yes,Free Shipping,Yes,16.0,Bank Transfer,Annually,832.0,1,1,Adult
3749,34,Female,Backpack,Accessories,25.0,Delaware,M,Violet,Fall,3.9,No,2-Day Shipping,No,3.0,Venmo,Annually,75.0,1,0,Adult
2711,69,Female,Jacket,Outerwear,51.0,Wisconsin,L,Purple,Summer,4.7,No,Standard,No,3.0,Bank Transfer,Fortnightly,153.0,1,0,Senior
2259,24,Male,T-shirt,Clothing,71.0,Ohio,L,Cyan,Winter,4.3,No,Store Pickup,No,44.0,Credit Card,Every 3 Months,3124.0,1,0,Young
1778,18,Male,Sneakers,Footwear,44.0,Minnesota,L,Purple,Winter,4.7,No,Free Shipping,No,4.0,Cash,Fortnightly,176.0,1,0,Young
3241,56,Female,Sandals,Footwear,37.0,West Virginia,M,Violet,Fall,3.8,No,2-Day Shipping,No,37.0,Bank Transfer,Monthly,1369.0,1,0,Mid
613,67,Male,Hat,Accessories,43.0,New Hampshire,L,Lavender,Fall,4.6,Yes,Express,Yes,33.0,Credit Card,Quarterly,1419.0,1,1,Senior
3428,39,Female,T-shirt,Clothing,38.0,Michigan,XL,Turquoise,Winter,2.5,No,Store Pickup,No,44.0,Cash,Annually,1672.0,1,0,Adult
576,58,Male,Jeans,Clothing,86.0,Nebraska,M,Peach,Fall,4.8,Yes,Express,Yes,38.0,PayPal,Monthly,3268.0,1,1,Mid
1690,32,Male,Shirt,Clothing,73.0,North Carolina,L,Turquoise,Winter,4.6,No,Store Pickup,No,32.0,Bank Transfer,Monthly,2336.0,1,0,Adult
19,52,Male,Sweater,Clothing,48.0,Montana,S,Black,Summer,4.6,Yes,Free Shipping,Yes,17.0,Cash,Weekly,816.0,1,1,Mid
731,48,Male,Boots,Footwear,25.0,Massachusetts,M,Indigo,Summer,3.9,Yes,Standard,Yes,28.0,Venmo,Fortnightly,700.0,1,1,Mid
786,46,Male,Shorts,Clothing,62.0,Louisiana,S,Purple,Spring,4.0,Yes,Next Day Air,Yes,37.0,PayPal,Fortnightly,2294.0,1,1,Mid
1742,41,Male,Pants,Clothing,51.0,Delaware,XL,Teal,Winter,3.6,No,Next Day Air,No,20.0,Bank Transfer,Monthly,1020.0,1,0,Mid
4672,53,Other,Phone,Clothing,620.0,Chicago,XL,Green,Autumn,1.0,Yes,Standard,Yes,11.0,Cash,Monthly,6820.0,1,1,Mid
3029,62,Female,Dress,Clothing,100.0,California,L,Charcoal,Summer,3.0,No,Free Shipping,No,7.0,PayPal,Every 3 Months,700.0,1,0,Senior
3314,55,Female,Hat,Accessories,30.0,Kansas,XL,Black,Fall,3.9,No,Express,No,45.0,Credit Card,Monthly,1350.0,1,0,Mid
2108,46,Male,Pants,Clothing,75.0,Delaware,M,Black,Winter,3.3,No,Standard,No,35.0,PayPal,Quarterly,2625.0,1,0,Mid
1031,58,Male,Coat,Outerwear,89.0,Kentucky,L,Blue,Winter,3.3,Yes,Next Day Air,Yes,37.0,Debit Card,Quarterly,3293.0,1,1,Mid
689,25,Male,Scarf,Accessories,59.0,Michigan,S,Peach,Summer,4.7,Yes,Store Pickup,Yes,44.0,Venmo,Monthly,2596.0,1,1,Young
311,56,Male,Pants,Clothing,85.0,Montana,M,Charcoal,Winter,4.6,Yes,Standard,Yes,50.0,Cash,Fortnightly,4250.0,1,1,Mid
2359,53,Male,Sweater,Clothing,93.0,Texas,L,Pink,Spring,3.8,No,Standard,No,38.0,Credit Card,Quarterly,3534.0,1,0,Mid
15,64,Male,Coat,Outerwear,53.0,New York,L,Teal,Winter,4.7,Yes,Free Shipping,Yes,34.0,Debit Card,Weekly,1802.0,1,1,Senior
1709,35,Male,Boots,Footwear,58.0,Florida,L,Cyan,Spring,3.2,No,Express,No,1.0,Credit Card,Quarterly,58.0,0,0,Adult
1299,29,Male,Pants,Clothing,81.0,Indiana,S,Indigo,Summer,3.0,No,Free Shipping,Yes,14.0,Bank Transfer,Fortnightly,1134.0,1,1,Adult
388,45,Male,Coat,Outerwear,93.0,Georgia,L,Silver,Summer,4.6,Yes,Store Pickup,Yes,38.0,PayPal,Fortnightly,3534.0,1,1,Mid
3558,52,Female,Jacket,Outerwear,26.0,Nevada,M,Peach,Summer,4.9,No,Next Day Air,No,1.0,PayPal,Every 3 Months,26.0,0,0,Mid
2404,64,Male,Shorts,Clothing,22.0,Missouri,M,Magenta,Fall,4.4,No,Standard,No,40.0,Debit Card,Weekly,880.0,1,0,Senior
3613,47,Female,Sandals,Footwear,29.0,Michigan,M,Teal,Summer,3.6,No,Standard,No,26.0,Cash,Every 3 Months,754.0,1,0,Mid
334,39,Male,Sweater,Clothing,64.0,Alaska,M,Teal,Winter,4.5,Yes,Standard,Yes,15.0,Bank Transfer,Bi-Weekly,960.0,1,1,Adult
2926,54,Female,Sweater,Clothing,91.0,Illinois,M,Maroon,Spring,2.8,No,Store Pickup,No,43.0,Credit Card,Every 3 Months,3913.0,1,0,Mid
465,23,Male,Sunglasses,Accessories,52.0,Alabama,M,Silver,Winter,4.7,Yes,Next Day Air,Yes,45.0,PayPal,Monthly,2340.0,1,1,Young
2370,24,Male,Sweater,Clothing,23.0,Vermont,M,Cyan,Winter,4.6,No,Standard,No,24.0,PayPal,Monthly,552.0,1,0,Young
2406,69,Male,Jeans,Clothing,97.0,California,XL,Silver,Fall,5.0,No,Standard,No,5.0,Debit Card,Quarterly,485.0,1,0,Senior
3651,51,Female,Jeans,Clothing,60.0,Ohio,M,Silver,Summer,3.5,No,2-Day Shipping,No,3.0,PayPal,Annually,180.0,1,0,Mid
233,54,Male,Jewelry,Accessories,27.0,Hawaii,L,Purple,Winter,4.2,Yes,Express,Yes,32.0,Bank Transfer,Bi-Weekly,864.0,1,1,Mid
2601,21,Male,Belt,Accessories,83.0,New York,M,Gray,Fall,3.9,No,Express,No,6.0,Bank Transfer,Bi-Weekly,498.0,1,0,Young
735,65,Male,Shirt,Clothing,69.0,New Jersey,S,Violet,Winter,3.1,Yes,Express,Yes,39.0,Bank Transfer,Every 3 Months,2691.0,1,1,Senior
4194,46,Female,Shoes,Clothing,707.33,Houston,L,Blue,Spring,5.0,No,Express,No,49.0,Debit Card,Weekly,34659.170000000006,1,0,Mid
3334,55,Female,Jeans,Clothing,35.0,Minnesota,M,Violet,Spring,4.2,No,Express,No,3.0,PayPal,Monthly,105.0,1,0,Mid
3421,19,Female,Hat,Accessories,60.0,Kentucky,M,Purple,Winter,3.4,No,Express,No,35.0,PayPal,Bi-Weekly,2100.0,1,0,Young
3452,32,Female,Blouse,Clothing,73.0,Nevada,XL,Silver,Fall,3.0,No,Free Shipping,No,13.0,Credit Card,Annually,949.0,1,0,Adult
2421,41,Male,Jacket,Outerwear,87.0,North Carolina,S,Green,Winter,4.2,No,Free Shipping,No,28.0,PayPal,Annually,2436.0,1,0,Mid
2621,27,Male,Blouse,Clothing,23.0,Ohio,S,Lavender,Winter,3.0,No,Standard,No,28.0,Debit Card,Annually,644.0,1,0,Adult
2555,51,Male,Jewelry,Accessories,68.0,Kansas,M,Gray,Summer,4.3,No,Store Pickup,No,49.0,Debit Card,Bi-Weekly,3332.0,1,0,Mid
1736,58,Male,Dress,Clothing,34.0,Texas,M,Purple,Winter,3.6,No,Express,No,31.0,Venmo,Annually,1054.0,1,0,Mid
1495,43,Male,T-shirt,Clothing,76.0,Montana,M,Gray,Spring,3.0,No,Next Day Air,Yes,23.0,Bank Transfer,Fortnightly,1748.0,1,1,Mid
1545,30,Male,Jewelry,Accessories,24.0,Arkansas,M,Maroon,Spring,3.9,No,Standard,Yes,17.0,Debit Card,Bi-Weekly,408.0,1,1,Adult
2792,43,Female,Gloves,Accessories,60.0,Iowa,M,Yellow,Fall,2.8,No,Express,No,14.0,Venmo,Fortnightly,840.0,1,0,Mid
1123,70,Male,Handbag,Accessories,62.0,North Carolina,S,Charcoal,Spring,4.3,No,2-Day Shipping,Yes,12.0,Credit Card,Annually,744.0,1,1,Senior
637,41,Male,Handbag,Accessories,30.0,Wisconsin,M,Indigo,Summer,2.8,Yes,Store Pickup,Yes,14.0,Bank Transfer,Every 3 Months,420.0,1,1,Mid
2991,69,Female,Shirt,Clothing,91.0,Illinois,M,Teal,Fall,4.2,No,Free Shipping,No,24.0,Venmo,Monthly,2184.0,1,0,Senior
1026,60,Male,Shirt,Clothing,84.0,Nebraska,M,Olive,Winter,4.9,Yes,Free Shipping,Yes,15.0,Credit Card,Annually,1260.0,1,1,Mid
437,40,Male,Pants,Clothing,46.0,Tennessee,L,Cyan,Summer,4.6,Yes,Free Shipping,Yes,41.0,Bank Transfer,Weekly,1886.0,1,1,Adult
1680,60,Male,Dress,Clothing,52.0,Massachusetts,S,Black,Fall,4.5,No,Next Day Air,No,24.0,Debit Card,Bi-Weekly,1248.0,1,0,Mid
3280,59,Female,Hat,Accessories,50.0,Wyoming,S,Red,Fall,3.0,No,Express,No,1.0,Debit Card,Fortnightly,50.0,0,0,Mid
3527,20,Female,Sweater,Clothing,99.0,Massachusetts,M,Olive,Spring,3.8,No,Express,No,1.0,PayPal,Every 3 Months,99.0,0,0,Young
2269,66,Male,Sweater,Clothing,26.0,Georgia,L,Charcoal,Spring,2.7,No,2-Day Shipping,No,15.0,Bank Transfer,Monthly,390.0,1,0,Senior
326,70,Male,Pants,Clothing,70.0,Vermont,M,Charcoal,Winter,4.3,Yes,Free Shipping,Yes,38.0,Debit Card,Annually,2660.0,1,1,Senior
1985,26,Male,Skirt,Clothing,58.0,West Virginia,M,Black,Summer,3.4,No,2-Day Shipping,No,26.0,PayPal,Fortnightly,1508.0,1,0,Adult
3449,18,Female,Coat,Outerwear,28.0,Kentucky,S,Yellow,Winter,4.1,No,Express,No,32.0,Bank Transfer,Fortnightly,896.0,1,0,Young
1795,60,Male,Backpack,Accessories,40.0,Ohio,L,Indigo,Spring,3.7,No,Express,No,21.0,Debit Card,Fortnightly,840.0,1,0,Mid
1467,58,Male,Shorts,Clothing,71.0,Alabama,M,Green,Summer,4.5,No,Store Pickup,Yes,3.0,PayPal,Annually,213.0,1,1,Mid
3186,52,Female,Skirt,Clothing,71.0,Ohio,L,Gold,Fall,4.7,No,Express,No,6.0,PayPal,Annually,426.0,1,0,Mid
69,57,Male,Handbag,Accessories,46.0,Utah,L,Silver,Summer,3.9,Yes,Next Day Air,Yes,21.0,Cash,Every 3 Months,966.0,1,1,Mid
863,19,Male,Coat,Outerwear,84.0,Arkansas,M,Charcoal,Winter,4.9,Yes,Standard,Yes,13.0,PayPal,Fortnightly,1092.0,1,1,Young
2887,42,Female,Hat,Accessories,33.0,Utah,L,Blue,Spring,4.2,No,Free Shipping,No,29.0,PayPal,Weekly,957.0,1,0,Mid
1197,30,Male,Belt,Accessories,88.0,North Dakota,M,Maroon,Winter,3.2,No,2-Day Shipping,Yes,13.0,Bank Transfer,Bi-Weekly,1144.0,1,1,Adult
56,40,Male,Jacket,Outerwear,28.0,South Carolina,M,Lavender,Winter,3.0,Yes,2-Day Shipping,Yes,49.0,Credit Card,Annually,1372.0,1,1,Adult
618,50,Male,Backpack,Accessories,57.0,Colorado,M,Maroon,Fall,2.6,Yes,Standard,Yes,2.0,Bank Transfer,Quarterly,114.0,1,1,Mid
1142,39,Male,Gloves,Accessories,33.0,Ohio,S,Silver,Winter,4.7,No,Next Day Air,Yes,23.0,PayPal,Fortnightly,759.0,1,1,Adult
1237,42,Male,Hat,Accessories,68.0,New Mexico,M,White,Summer,4.4,No,Store Pickup,Yes,35.0,Debit Card,Every 3 Months,2380.0,1,1,Mid
2987,62,Female,Belt,Accessories,85.0,Arizona,S,Silver,Summer,3.3,No,2-Day Shipping,No,16.0,Credit Card,Monthly,1360.0,1,0,Senior
2341,63,Male,Blouse,Clothing,24.0,Delaware,M,Cyan,Summer,2.6,No,Standard,No,37.0,Credit Card,Fortnightly,888.0,1,0,Senior
480,39,Male,Handbag,Accessories,84.0,Iowa,L,Yellow,Winter,3.3,Yes,Store Pickup,Yes,43.0,Venmo,Monthly,3612.0,1,1,Adult
1088,45,Male,Jeans,Clothing,71.0,West Virginia,S,White,Winter,3.4,No,Next Day Air,Yes,7.0,Bank Transfer,Monthly,497.0,1,1,Mid
120,38,Male,Coat,Outerwear,76.0,Wyoming,M,Orange,Fall,4.3,Yes,Express,Yes,44.0,Cash,Annually,3344.0,1,1,Adult
398,22,Male,Belt,Accessories,46.0,Mississippi,M,Indigo,Fall,3.0,Yes,Free Shipping,Yes,26.0,Cash,Annually,1196.0,1,1,Young
2101,68,Male,Sweater,Clothing,31.0,Michigan,M,Silver,Spring,4.4,No,Free Shipping,No,36.0,Cash,Fortnightly,1116.0,1,0,Senior
1336,56,Male,Boots,Footwear,49.0,Nevada,M,Lavender,Fall,4.8,No,2-Day Shipping,Yes,26.0,Credit Card,Weekly,1274.0,1,1,Mid
2522,29,Male,Handbag,Accessories,33.0,Minnesota,M,Magenta,Fall,4.4,No,Standard,No,18.0,PayPal,Every 3 Months,594.0,1,0,Adult
2779,70,Female,Belt,Accessories,57.0,Pennsylvania,L,Yellow,Spring,3.2,No,Standard,No,24.0,Credit Card,Bi-Weekly,1368.0,1,0,Senior
132,28,Male,Skirt,Clothing,29.0,Maine,L,Indigo,Summer,3.9,Yes,Standard,Yes,46.0,Credit Card,Weekly,1334.0,1,1,Adult
361,51,Male,Pants,Clothing,30.0,Rhode Island,M,Teal,Summer,3.0,Yes,Standard,Yes,18.0,Debit Card,Fortnightly,540.0,1,1,Mid
297,25,Male,Sandals,Footwear,74.0,Indiana,S,Lavender,Spring,4.8,Yes,2-Day Shipping,Yes,19.0,Credit Card,Weekly,1406.0,1,1,Young
2199,57,Male,Scarf,Accessories,80.0,New York,L,Turquoise,Summer,3.5,No,Free Shipping,No,35.0,Venmo,Monthly,2800.0,1,0,Mid
2426,58,Male,Shoes,Footwear,49.0,North Dakota,S,Olive,Summer,3.0,No,2-Day Shipping,No,34.0,Bank Transfer,Quarterly,1666.0,1,0,Mid
970,40,Male,Coat,Outerwear,31.0,California,S,Pink,Fall,3.2,Yes,Express,Yes,37.0,PayPal,Monthly,1147.0,1,1,Adult
1173,59,Male,Coat,Outerwear,68.0,Oregon,L,Peach,Spring,4.6,No,Store Pickup,Yes,42.0,Bank Transfer,Bi-Weekly,2856.0,1,1,Mid
417,36,Male,Belt,Accessories,55.0,Oregon,L,Olive,Spring,3.8,Yes,Free Shipping,Yes,24.0,Bank Transfer,Fortnightly,1320.0,1,1,Adult
1361,56,Male,Skirt,Clothing,43.0,Alabama,L,Black,Fall,2.8,No,Express,Yes,4.0,Bank Transfer,Annually,172.0,1,1,Mid
596,30,Male,Shoes,Footwear,77.0,Delaware,M,Silver,Summer,3.6,Yes,Next Day Air,Yes,47.0,PayPal,Quarterly,3619.0,1,1,Adult
3204,63,Female,Coat,Outerwear,29.0,New Jersey,L,Teal,Spring,4.1,No,Express,No,14.0,Venmo,Annually,406.0,1,0,Senior
3104,27,Female,Shirt,Clothing,37.0,Illinois,S,Peach,Winter,3.0,No,2-Day Shipping,No,42.0,Bank Transfer,Weekly,1554.0,1,0,Adult
1700,20,Male,Sweater,Clothing,67.0,North Dakota,L,Teal,Spring,4.0,No,Free Shipping,No,34.0,Debit Card,Annually,2278.0,1,0,Young
1937,70,Male,Jewelry,Accessories,60.0,Minnesota,S,Teal,Summer,4.3,No,2-Day Shipping,No,44.0,PayPal,Every 3 Months,2640.0,1,0,Senior
3276,43,Female,Pants,Clothing,88.0,Alabama,XL,Green,Summer,2.6,No,2-Day Shipping,No,2.0,Debit Card,Weekly,176.0,1,0,Mid
4,21,Male,Sandals,Footwear,90.0,Rhode Island,M,Maroon,Spring,3.5,Yes,Next Day Air,Yes,49.0,PayPal,Weekly,4410.0,1,1,Young
2847,50,Female,Socks,Clothing,36.0,Oklahoma,XL,Black,Fall,2.8,No,Next Day Air,No,15.0,PayPal,Bi-Weekly,540.0,1,0,Mid
2598,60,Male,Jewelry,Accessories,25.0,Alabama,XL,Teal,Summer,4.4,No,Store Pickup,No,13.0,Venmo,Bi-Weekly,325.0,1,0,Mid
61,50,Male,Sweater,Clothing,37.0,Idaho,L,Brown,Summer,4.0,Yes,Express,Yes,17.0,Cash,Weekly,629.0,1,1,Mid
3042,48,Female,Handbag,Accessories,79.0,Rhode Island,M,Orange,Winter,4.0,No,Express,No,27.0,PayPal,Monthly,2133.0,1,0,Mid
2496,40,Male,Backpack,Accessories,37.0,Nebraska,XL,Orange,Spring,3.1,No,Free Shipping,No,34.0,Credit Card,Every 3 Months,1258.0,1,0,Adult
544,53,Male,Skirt,Clothing,98.0,Alabama,S,Red,Spring,4.3,Yes,Express,Yes,11.0,Credit Card,Monthly,1078.0,1,1,Mid
1722,34,Male,Jewelry,Accessories,28.0,Delaware,S,Magenta,Spring,4.3,No,Free Shipping,No,24.0,Credit Card,Monthly,672.0,1,0,Adult
884,28,Male,Sneakers,Footwear,37.0,Pennsylvania,S,Gold,Fall,4.3,Yes,Free Shipping,Yes,30.0,Bank Transfer,Monthly,1110.0,1,1,Adult
3837,62,Female,Skirt,Clothing,84.0,Alaska,M,Violet,Spring,2.5,No,Free Shipping,No,38.0,PayPal,Fortnightly,3192.0,1,0,Senior
3875,70,Female,Sweater,Clothing,54.0,Nevada,XL,Beige,Summer,3.9,No,2-Day Shipping,No,33.0,Credit Card,Bi-Weekly,1782.0,1,0,Senior
1554,27,Male,Blouse,Clothing,45.0,Delaware,M,Indigo,Spring,4.8,No,Free Shipping,Yes,21.0,Debit Card,Quarterly,945.0,1,1,Adult
2052,65,Male,T-shirt,Clothing,94.0,Massachusetts,L,Black,Spring,3.8,No,Free Shipping,No,14.0,Credit Card,Monthly,1316.0,1,0,Senior
2630,61,Male,Scarf,Accessories,44.0,New Hampshire,M,Peach,Winter,3.8,No,Free Shipping,No,25.0,Venmo,Annually,1100.0,1,0,Senior
244,25,Male,Jewelry,Accessories,100.0,Kentucky,M,Olive,Winter,2.8,Yes,2-Day Shipping,Yes,4.0,Debit Card,Monthly,400.0,1,1,Young
1542,24,Male,Handbag,Accessories,77.0,Illinois,S,Indigo,Winter,2.9,No,Store Pickup,Yes,35.0,Cash,Bi-Weekly,2695.0,1,1,Young
3637,50,Female,Sandals,Footwear,38.0,California,L,Lavender,Summer,4.2,No,2-Day Shipping,No,36.0,Cash,Weekly,1368.0,1,0,Mid
2994,32,Female,Jacket,Outerwear,21.0,Kansas,L,Indigo,Spring,4.2,No,Free Shipping,No,18.0,Cash,Bi-Weekly,378.0,1,0,Adult
2447,38,Male,Shirt,Clothing,65.0,Alaska,L,Peach,Spring,2.9,No,2-Day Shipping,No,7.0,Credit Card,Monthly,455.0,1,0,Adult
1521,21,Male,Hat,Accessories,66.0,Iowa,M,Brown,Summer,4.4,No,2-Day Shipping,Yes,39.0,Cash,Quarterly,2574.0,1,1,Young
96,37,Male,Sneakers,Footwear,100.0,Missouri,L,Pink,Fall,3.8,Yes,Free Shipping,Yes,48.0,PayPal,Monthly,4800.0,1,1,Adult
2978,38,Female,Shorts,Clothing,47.0,Washington,L,Gold,Winter,3.4,No,Standard,No,20.0,Venmo,Annually,940.0,1,0,Adult
3079,32,Female,Belt,Accessories,95.0,Alaska,M,Blue,Spring,2.5,No,2-Day Shipping,No,24.0,Bank Transfer,Bi-Weekly,2280.0,1,0,Adult
100,26,Male,Hoodie,Clothing,40.0,Missouri,XL,Indigo,Summer,3.7,Yes,Express,Yes,33.0,Debit Card,Quarterly,1320.0,1,1,Adult
3825,54,Female,Shorts,Clothing,26.0,Georgia,M,Olive,Summer,4.0,No,Free Shipping,No,31.0,Credit Card,Quarterly,806.0,1,0,Mid
